Title,Price sale,Price origin,Màn hình,CPU,RAM,Ổ cứng,Đồ họa,Hệ điều hành,Trọng lượng,Kích thước,Xuất xứ,Năm ra mắt,urlre","AMD, Ryzen 5, 7520U","8 GB (1 thanh 8 GB), DDR4",SSD 256 GB,AMD Radeon Graphics,Windows 11 Home Single Language,1.36 kg,32.4 x 21.5 x 1.79 cm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/hp-245-g10-r5-7520u-9h8x8pt
"Laptop HP 15s-fq5230TU i3-1215U/8GB/256GB/15.6""FHD/Win11 (No.00906458)",9.990.000₫,11.990.000₫,"15.6 inch, 1920 x 1080 Pixels, SVA, 60, Anti-Glare","Intel, Core i3, 1215U","8 GB (1 thanh 8 GB), DDR4",SSD 256 GB,Intel UHD Graphics,Windows 11 Home Single Language,1.69 kg,35.85 x 24.2 x 1.79 cm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/hp-15s-fq5230tu-i3-1215u
"Laptop Huawei MateBook D14 BE i3 1215U/8GB/256GB/14""FHD+/Win11 (No.00888042)",11.990.000₫,,"14.0 inch, 1920 x 1080 Pixelss , 60Hz, IPS, 60 Hz, 300 nits, Anti-Glare LED-Backlit Display","Intel, Core i3, 1215U","8 GB, DDR4",SSD 256 GB,Intel UHD Graphics,Windows 11 Home,1.39 kg,314.5 × 227.79 × 15.9 mm,Trung Quốc,2022,https://fptshop.com.vn/may-tinh-xach-tay/huawei-ytfz-x-matebook-d14-be-i3-1215u
"Laptop HP 245 G9 R5 5625U/8GB/256GB/14""FHD/Win11 (No.00881756)",13.090.000₫,,"14.0 inch, 1920 x 1080 Pixels, IPS, 60 Hz, 250 nits, LCD","AMD, Ryzen 5, 5625U","8 GB (1 thanh 8 GB), DDR4, 3200 MHz",SSD 256 GB,AMD Radeon Graphics,Windows 11 Home Single Language,1.47 kg,32.4 x 22.59 x 1.99 cm,Trung Quốc,2022,https://fptshop.com.vn/may-tinh-xach-tay/hp-245-g9-r5-5625u
Laptop HP 240 G10 i3 N305/8GB/256GB/14'' FHD/Win11 (No.00907512),11.990.000₫,,"14 inch, 1920 x 1080 Pixels, IPS, 60, Anti-Glare","Intel, Core i3, N305","8 GB (1 thanh 8 GB), DDR4",SSD 256 GB,Intel UHD Graphics,Windows 11 Home Single Language,1.37 kg,32.4 x 21.5 x 1.79 cm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/hp-240-g10-i3-n3058
Laptop HP 14s-em0080AU R3 7320U/8GB/256GB/14''FHD/Win11 (No.00872256),8.990.000₫,11.690.000₫,"14.0 inch, 1920 x 1080 Pixels, SVA, 60 Hz, Anti-Glare","AMD, Ryzen 3, 7320U","8 GB, LPDDR5, 6400 MHz",SSD 256 GB,,Windows 11 Home Single Language,1.4 kg,32.37 x 21.5 x 1.79 cm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/hp-14s-em0080au-r3-7320u
"Laptop Asus Vivobook X1404ZA-NK075W i3 1215U/8GB/256GB/14"" FHD/Win11 (No.00892868)",12.490.000₫,,"14.0  Chính: inch, 1920 x 1080 Pixels Màn hình chính:, IPS, 60  Màn hình chính: Hz, FHD Chính:","Intel, Core i3, 1215U","8 GB (1 thanh 8 GB), DDR4",SSD 256 GB,,Windows 11 Home,1.4 kg,32.49 x 21.39 x 1.79 cm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-x1404za-nk075w-i3-1215u
,,,,,,,,,,,,,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-e1504fa-nj426w-r3-7320u
Laptop Asus ROG Strix Scar 18 Gaming G834JYR-R6011W i9 14900HX/64GB/2TB/18'' 240Hz/Nvidia RTX4090 16GB/Win11 (No.00906610),130.000.000₫,,"18 inch, 2560 x 1600 Pixels, IPS, 240, Anti-Glare","Intel, Core i9, 14900HX","64 GB, DDR5",SSD 2 TB,NVIDIA GeForce RTX 4090 16GB; Intel UHD Graphics,Windows 11 Home,3.1 kg,39.9 x 29.4 x 2.31 ~ 3.08 cm cm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/asus-rog-strix-scar-18-gaming-g834jyr-r6011w-i9-14900hx
MacBook Pro 16 2023 M3 Max 16 CPU/40 GPU/48GB/1TB (No.00905252),102.490.000₫,,"16.2 inch, 3456 x 2234 Pixels, IPS, 120 Hz, 1600 nit, Liquid Retina XDR","Apple, M3 Max, 16-core","48 GB, Hãng không công bố",SSD 1 TB,Apple M3 Max 40-core GPU,Sonoma,2.16 kg,"1,68 x 35,57 x 24,81 cm",Trung Quốc,10/2023,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-16-2023-m3-max-16-cpu-40-gpu-48gb-1tb
Laptop Asus ROG Strix 16 Gaming G634JZR-NM009W i9 14900HX/64GB/2TB/16'' 240Hz/Nvidia RTX4080 12GB/Win11 (No.00906612),100.000.000₫,110.000.000₫,"16 inch, 2560 x 1600 Pixels, IPS, 240, Anti-Glare","Intel, Core i9, 14900HX","64 GB, DDR5",SSD 2 TB,NVIDIA GeForce RTX 4080 12GB; Intel UHD Graphics,Windows 11 Home,2.65 kg,35.4 x 26.4 x 2.26 ~ 3.04 cm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/asus-rog-strix-16-gaming-g634jzr-nm009w-i9-14900hx
MacBook Pro 16 2023 M3 Max 14 CPU/30 GPU/36GB/1TB (No.00905254),89.990.000₫,,"16.2 inch, 3456 x 2234 Pixels, IPS, 120 Hz, 1600 nit, Liquid Retina XDR","Apple, M3 Max, 14-core","36 GB, Hãng không công bố",SSD 1 TB,Apple M3 Max 30-core GPU,Sonoma,2.16 kg,"1,68 x 35,57 x 24,81 cm",Trung Quốc,10/2023,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-16-2023-m3-max-14-cpu-30-gpu-36gb-1tb
MacBook Pro 14 2023 M3 Max 14 CPU/30 GPU/36GB/1TB (No.00905260),79.990.000₫,,"14.2 inch, 3024 x 1964 Pixels, IPS, 120 Hz, 1600 nit, Liquid Retina XDR","Apple, M3 Max, 14-core","36 GB, Hãng không công bố",SSD 1 TB,Apple M3 Max 30-core GPU,Sonoma,1.62 kg,"1,55 x 31,26 x 22,12 cm",Trung Quốc,10/2023,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-14-2023-m3-max-14-cpu-30-gpu-36gb-1tb
MacBook Pro 16 2023 M3 Pro 12 CPU/18 GPU/36GB/512GB (No.00905248),74.990.000₫,,"16.2 inch, 3456 x 2234 Pixels, IPS, 120 Hz, 1600 nit, Liquid Retina XDR","Apple, M3 Pro, 12-Core","36 GB, Hãng không công bố",SSD 512 GB,Apple M3 Pro 18-core GPU,Sonoma,2.14 kg,"1,68 x 35,57 x 24,81 cm",Trung Quốc,10/2023,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-16-2023-m3-pro-12-cpu-18-gpu-36gb-512gb
Laptop Asus ROG Strix 18 Gaming G814JIR-N6007W i9 14900HX/32G/1TB/18'' 240Hz/Nvidia RTX4070 8GB/Win11 (No.00906611),70.990.000₫,,"18 inch, 2560 x 1600 Pixels, IPS, 240, Anti-Glare","Intel, Core i9, 14900HX","32 GB (2 thanh 16 GB), DDR5",SSD 1 TB,NVIDIA Geforce RTX 4070 8GB GDDR6; Intel UHD Graphics,Windows 11 Home,3 kg,39.9 x 29.4 x 2.31 ~ 3.08 cm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/asus-rog-strix-18-gaming-g814jir-n6007w-i9-14900hx
"Laptop Lenovo Gaming Legion Pro 5 16IRX9 i9 14900HX/32GB/1TB/16""WQXGA/Win11 (No.00907215)",48.990.000₫,,"16 inch, 2560 x 1600 Pixels, IPS, 240, 500 nits, Anti - Glare","Intel, Core i9, 14900HX","32 GB (2 thanh 16 GB), DDR5, 5600 MHz",SSD 1 TB,NVIDIA Geforce RTX 4060 8GB GDDR6,Windows 11 Home Single Language,2.55 kg,363.4 x 260.35 x 22.45 mm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-legion-pro-5-16irx9-i9-14900hx
"Laptop Lenovo Gaming Legion 5 16IRX9 i714650HX/16GB/512GB/16""WQXGA/RTX4060 8GB/Win 11H (No.00906644)",40.990.000₫,41.990.000₫,"16 inch, 2560 x 1600 Pixels, IPS, 165, 350 nits, IPS LCD","Intel, Core i7, 14650HX","16 GB (1 thanh 16 GB), DDR5, 5600 MHz",SSD 512 GB,NVIDIA GeForce RTX 4060 8GB,Windows 11,2.3 kg,359.7 x262.3 x19.7-25.2 mm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-legion-5-16irx9-i7-14650hx
"Laptop MSI Gaming Sword 16 HX B14VEKG-039VN i7-14700HX/16GB/1TB/16""FHD+/RTX4050_6GB/Win11_Balo (No.00907724)",34.990.000₫,,"16 inch, 1920 x 1200 Pixels, IPS, 144, 400 nits, FHD+","Intel, Core i7, 14700HX","16 GB (2 thanh 8 GB), DDR5, 5600 MHz",SSD 1 TB,NVIDIA GeForce RTX 4050 6GB,Windows 11 Home Single Language,2.3 kg,359 x 266.4 x 21.8-27.7 mm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-sword-16-hx-b14vekg-039vn-i7-14700hx
"Laptop Asus TUF Gaming FA507NU-LP140W R5 7535HS/8GB/512GB/15.6""/Nvidia RTX 4050 6GB/Win11 (No.00904947)",28.490.000₫,,"15.6 inch, FHD (1920 x 1080), IPS, 144 Hz, FHD","AMD, Ryzen 5, 7535HS","8 GB (1 thanh 8 GB), DDR5",SSD 512 GB,NVIDIA GeForce RTX 4050 6GB GDDR6,Không,2.2 kg,35.97 x 23.25 x 1.79 ~ 1.79 cm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fa507nu-lp140w-r5-7535hs
"Laptop Lenovo ThinkBook 14s Yoga ITL i7 1165G7/16GB/512GB/14"" FHD IPS Touch/Bút/Win 11 (No.00821069)",,,"14.0 inch, 1920 x 1080 Pixels, IPS, 300 nits, IPS","Intel, Core i7, 1165G7","16 GB (2 thanh 8 GB), DDR4, 3200 MHz",SSD 512 GB,Intel Iris Xe Graphics,Windows 11 Home (ColorOS 12),1.5 kg,320 x 216 x 16.9 mm,Trung Quốc,,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkbook-14s-yoga-itl-i7-1165g7
"Laptop Lenovo IdeaPad Slim 5 14IMH9 U7-155H/32GB/1TB/14""WUXGA/OLED/Win11 (No.00907726)",27.990.000₫,,"14 inch, 1920 x 1200 Pixels, OLED, 60, 400 nits, OLED","Intel, Core Ultra 7, 155H","32 GB, DDR5, 7467 MHz",SSD 1 TB,Intel Arc Graphics,Windows 11 Home Single Language,1.48 kg,312 x 221 x 16.9 mm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-slim-5-14imh9-u7-155h
Laptop Asus Vivobook 14 X1404ZA-NK389W i7 1255U/16GB/512GB/14'' FHD/Win11 (No.00907525),28.990.000₫,,"14 inch, 1920 x 1080 Pixels, IPS, 60, FHD","Intel, Core i7, 1255U","16 GB, DDR4",SSD 512 GB,Intel Iris Xe Graphics,Windows 11 Home,1.4 kg,32.49 x 21.39 x 1.79 ~ 1.79 cm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-14-x1404za-nk389w-i7-1255u
"Laptop Lenovo ThinkBook 14p G3 ARH R5-6600H/16GB/512GB/14.0""2.2K/Win 11 (No.00850262)",26.890.000₫,,"1.4 inch, 1080 x 2240 Pixels, IPS, 60 Hz, 300 nits, IPS","AMD, Ryzen 5, 6600H","16 GB, DDR5, 6400 MHz",SSD 512 GB,AMD Radeon Graphics,Windows 11 Home,1.4 kg,"312 x 216 x 14,7 mm",Trung Quốc,2022,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkbook-14p-g3-arh-r5-6600h
"Laptop Asus Vivobook S15 S5406MA-PP136W Ultra 5 125H/AI/16GB/1TB/14"" OLED 3K/Intel Arc Graphics/Win11 (No.00907392)",26.990.000₫,,"14 inch, 2880 x 1800 Pixels Màn hình chính:, OLED, 120, OLED","Intel, Core Ultra 5, 125H","16 GB (1 thanh 16 GB), LPDDR5X",SSD 1 TB,Intel Arc Graphics,Windows 11 Home,1.3 kg,31.05 x 22.19 x 1.39 ~ 1.59 cm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-s15-s5406ma-pp136w-ultra-5-125h
"Laptop Asus Vivobook S15 S5406MA-PP161W Ultra 5 125H/AI/16GB/1TB/14"" OLED 3K/Intel Arc Graphics/Win11 (No.00907393)",26.990.000₫,,"14 inch, 2880 x 1800 Pixels Màn hình chính:, OLED, 120, OLED","Intel, Core Ultra 5, 125H","16 GB (1 thanh 16 GB), LPDDR5X",SSD 1 TB,Intel Arc Graphics,Windows 11 Home,1.3 kg,31.05 x 22.19 x 1.39 ~ 1.59 cm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-s15-s5406ma-pp161w-ultra-5-125h
Laptop HP Pavilion X360 14-ek1047TU i7 1355U/16GB/512GB/14''FHD Touch/Win11 (No.00907388),25.290.000₫,27.290.000₫,"14 inch, 1920 x 1080 Pixels, IPS, 0, IPS, edge-to-edge glass, with stylus support","Intel, Core i7, 1355U","16 GB (1 thanh 16 GB), DDR4",SSD 512 GB,Intel UHD Graphics,Windows 11 Home Single Language,1.54 kg,32.2 x 21 x 1.99 cm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-x360-14-ek1047tu-i7-1355u
"Laptop Lenovo ThinkPad E14 Gen 5 i7-1355U/16GB/512GB/14.0""WUXGA/Win 11 (No.00907725)",24.990.000₫,25.490.000₫,"14 inch, 1920 x 1080 Pixels, IPS, 60, 300 nits, Anti-glare LED Backlit Ultra Slim Chính:","Intel, Core i7, 1355U","16 GB (2 thanh 8 GB), DDR4, 3200 MHz",SSD 512 GB,Intel Iris Xe Graphics,Windows 11 Home Single Language,1.59 kg,324 x 220 x 18.9 mm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkpad-e14-gen-5-i7-1355u
"Laptop Asus TUF Gaming FA507NU-LP131W R5 7535HS/16GB/1TB/15.6"" FHD/Nvidia RTX4050 6GB//Win11 (No.00907105)",26.990.000₫,,"15.6 inch, 1920 x 1080 Pixels, IPS, 144, 250 nits, FHD","AMD, Ryzen 5, 7535HS","16 GB (2 thanh 8 GB), DDR5",SSD 1 TB,NVIDIA GeForce RTX 4050 6GB GDDR6; AMD Radeon Graphics,Windows 11,2.2 kg,35.4 x 25.1 x 2.24 ~ 2.49 cm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fa507nu-lp131w-r5-7535hs
Laptop Asus Zenbook 14 OLED UM3402YA-KM405W R5 7430U/16GB/512GB/14'' 2.8K/Win11 (No.00907109),23.990.000₫,,"14 inch, 2880 x 1800 Pixels, OLED, 90, OLED","AMD, Ryzen 5, 7430U","16 GB (1 thanh 16 GB), LPDDR4X",SSD 512 GB,AMD Radeon Graphics,Windows 11 Home,1.39 kg,31.36 x 22.06 x 1.69 cm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-14-oled-um3402ya-km405w-r5-7430u
"Laptop Asus Vivobook A1505VA-L1201W i9 13900H/16GB/512GB/15.6""OLED/Win11 (No.00904507)",23.990.000₫,,"15.6 inch, 1920 x 1080 Pixels, OLED, 60 Hz, OLED","Intel, Core i9, 13900H","16 GB (2 thanh 8 GB), DDR4, ",SSD 512 GB,,Windows 11 Home,1.7 kg,35.68 x 22.76 x 1.99 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-a1505va-l1201w-i9-13900h
Laptop HP Pavilion X360 14-ek1049TU i5 1335U/16GB/512GB/14''FHD Touch/Win11 (No.00907389),24.190.000₫,,"14 inch, 1920 x 1080 Pixels, IPS, 0, IPS, edge-to-edge glass, with stylus support","Intel, Core i5, 1335U","16 GB (1 thanh 16 GB), DDR4",SSD 512 GB,Intel UHD Graphics,Windows 11 Home Single Language,1.54 kg,32.2 x 21 x 1.99 cm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-x360-14-ek1049tu-i5-1335u
"Laptop Asus Vivobook A1505VA-L1491W i7 13700H/16GB/512GB/15.6""OLED/Win11 (No.00907394)",22.990.000₫,,"15.6 inch, 1920 x 1080 Pixels, OLED, 60, OLED","Intel, Core i7, 13700H","16 GB (2 thanh 8 GB), DDR4",SSD 512 GB,Intel Iris Xe Graphics,Windows 11 Home,1.7 kg,35.68 x 22.76 x 1.99 ~ 1.99 cm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-a1505va-l1491w-i7-13700h
Laptop Asus Zenbook 14 OLED UM3402YA-KM405W R5 7530U/16GB/512GB/14'' 2.8K/Win11 (No.00907113),22.990.000₫,,"14 inch, 2880 x 1800 Pixels Màn hình chính:, OLED, 90, OLED","AMD, Ryzen 5, 7530U","16 GB (1 thanh 16 GB), LPDDR4X",SSD 512 GB,AMD Radeon Graphics,Windows 11 Home,1.39 kg,31.36 x 22.06 x 1.69 cm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-14-oled-um3402ya-km405w-r5-7530u
"Laptop Lenovo IdeaPad Slim 5 14IMH9 Ultra 5 125H/16GB/512GB/14""WUXGA/OLED/Win 11 (No.00907595)",21.990.000₫,,"14 inch, 1920 x 1200 Pixels, IPS, 60, 400 nits, OLED","Intel, Core Ultra 5, 125H","16 GB (1 thanh 16 GB), DDR5, 7467 MHz",SSD 512 GB,Intel Arc Graphics,Windows 11 Home Single Language,1.48 kg,312 x 221 x 16.9 mm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-slim-5-14imh9-ultra-5-125h
"Laptop Acer Nitro V Gaming ANV15-51-53NE i5 13420H/16GB/512GB/15.6""FHD/RTX2050 4GB/Win11 (No.00907541)",23.990.000₫,,"15.6 inch, FHD (1920 x 1080), IPS, 144, 250 nits, FHD","Intel, Core i5, 13420H","16 GB, DDR5",SSD 512 GB,NVIDIA Geforce RTX 2050 4GB; Intel UHD Graphics,Windows 11 Home Single Language,2.1 kg,362.3  x 239.89 x 22.9/26.9 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/acer-nitro-v-gaming-anv15-51-53ne-i5-13420h
"Laptop Lenovo Ideapad Slim 5 15IRU9 CORE 5_120U/32GB/512G/15.3""WUXGA/Win11 (No.00907744)",21.990.000₫,,"15.3 inch, 1920 x 1200 Pixels, IPS, 60, Anti - Glare","Intel, Core 5, 120U","32 GB, LPDDR5, 5200 MHz",SSD 512 GB,Intel Graphics,Windows 11 Home Single Language,1.79 kg,343.5 x 238.21 x 17.42 mm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-slim-5-15iru9-core-5-120U
"Laptop Lenovo IdeaPad Slim 5 14IMH9 U5-125H/16GB/512GB/14""WUXGA/OLED/Win 11 (No.00907727)",21.490.000₫,21.990.000₫,"14 inch, 1920 x 1200 Pixels, OLED, 60, 400 nits, OLED","Intel, Core Ultra 5, 125H","16 GB (1 thanh 16 GB), DDR5, 7467 MHz",SSD 512 GB,Intel Arc Graphics,Windows 11 Home Single Language,1.48 kg,312 x 221 x 16.9 mm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-slim-5-14imh9-u5-125h
"Laptop Lenovo Gaming LOQ - 15IAX9 i5 12450HX/16GB/512GB/15.6""FHD/RTX2050 4GB/Win11 (No.00907728)",21.490.000₫,21.990.000₫,"15.6 inch, 1920 x 1080 Pixels, IPS, 144, IPS FHD","Intel, Core i5, 12450HX","16 GB (2 thanh 8 GB), DDR5, 4800 MHz",SSD 512 GB,NVIDIA GeForce RTX 2050 4GB GDDR6,Windows 11 Home Single Language,2.38 kg,359.86 x 258.7 x 21.9-23.9 mm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-loq-15iax9-i5-12450hx
"Laptop Lenovo ThinkPad E15 Gen 4 R5-5625U/8GB/512GB/15.6""FHD/Win 11 (No.00849511)",21.290.000₫,,"15.6 inch, 1920 x 1080 Pixels, IPS, 60 Hz, 300 nits, FHD","AMD, Ryzen 5, 5625U","8 GB, DDR4, 3200 MHz",SSD 512 GB,AMD Radeon Graphics,Windows 11 Home,1.78 kg,365 x 240 x 18.9 mm,Trung Quốc,2022,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkpad-e15-gen-4-r5-5625u
"Laptop Acer Aspire 5 A515-58P-71EJ i7 1355U/16GB/1T/15.6""FHD/Win11 (No.00907542)",20.490.000₫,,"15.6 inch, FHD (1920 x 1080), IPS, 60, FHD","Intel, Core i7, 1355U","16 GB, LPDDR5",SSD 1 TB,Intel Iris Xe Graphics,Windows 11 Home Single Language,1.7 kg,362.9  x 237.5 x 17.99 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-5-a515-58p-71ej-i7-1355u
"Laptop Lenovo ThinkBook 16 G6 ABP R5-7530U/16GB/512GB/16"" WUXGA/Win 11 (No.00907743)",20.290.000₫,,"16 inch, 2560 x 1600 Pixels, IPS, 60, Anti-Glare","AMD, Ryzen 5, 7530U","16 GB (1 thanh 16 GB), DDR4, 3200 MHz",SSD 512 GB,AMD Radeon Graphics,Windows 11 Home Single Language,1.7 kg,356 x 253.5 x 17.5 mm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkbook-16-g6-abp-r5-7530u
"Laptop HP 15-fd0235TU i5 1334U/16GB/512GB SSD/15.6""FHD//Win11 (No.00906462)",19.590.000₫,,"15.6 inch, 1920 x 1080 Pixels, SVA, 60, Anti-Glare","Intel, Core i5, 1334U","16 GB (2 thanh 8 GB), DDR4",SSD 512 GB,Intel UHD Graphics,Windows 11 Home Single Language,1.59 kg,35.98 x 23.6 x 1.86 cm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/hp-15-fd0235tu-i5-1334u
"Laptop Asus TUF Gaming A15 FA506NC-HN011W R5 7535HS/8GB/ 512GB/15.6"" FHD/Nvidia RTX3050 4GB/Win11 (No.00906608)",21.990.000₫,,"15.6 inch, 1920 x 1080 Pixels, IPS, 144, Anti - Glare","AMD, Ryzen 5, 7535HS","8 GB (1 thanh 8 GB), DDR5",SSD 512 GB,NVIDIA GeForce RTX 3050 4GB; AMD Radeon Graphics,Windows 11 Home,2.3 kg,35.9 x 25.6 x 2.28 ~ 2.45 cm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-a15-fa506nc-hn011w-r5-7535hs
"Laptop HP 15-fd0237TU i5 1334U/8GB/512GB/15.6""FHD/Win 11 (No.00906461)",18.790.000₫,,"15.6 inch, 1920 x 1080 Pixels, SVA, 60, Anti-Glare","Intel, Core i5, 1334U","8 GB (2 thanh 4 GB), DDR4",SSD 512 GB,Intel UHD Graphics,Windows 11 Home Single Language,1.59 kg,35.98 x 23.6 x 1.86 cm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/hp-15-fd0237tu-i5-1334u
Laptop HP 14-ep0112TU i5 1335U/16GB/512GB/14''FHD/Win11 (No.00907390),19.590.000₫,,"14 inch, 1920 x 1080 Pixels, SVA, 0, Anti-glare Micro-edge WLED-backlit","Intel, Core i5, 1335U","16 GB (2 thanh 8 GB), DDR4",SSD 512 GB,Intel Iris Xe Graphics,Windows 11 Home Single Language,1.4 kg,32.37 x 21.5 x 1.79 cm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/hp-14-ep0112tu-i5-1335u
"Laptop MSI Gaming Thin 15 B12UCX-1419VN i5-12450H/8GB/512GB/15.6""FHD/RTX2050_4GB/Win11_Balo (No.00907722)",17.990.000₫,,"15.6 inch, 1920 x 1080 Pixels, IPS, 144, 250 nits, FHD","Intel, Core i5, 12450H","8 GB (1 thanh 8 GB), DDR4, 3200 MHz",SSD 512 GB,NVIDIA Geforce RTX 2050 4GB,Windows 11 Home Single Language,1.86 kg,359 x 254 x 21.7 mm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-thin-15-b12ucx-1419vn-i5-12450h
Laptop Asus TUF Gaming A15 FA506NF-HN005W R5 7535HS/8GB/512GB/15.6'' FHD/Nvidia RTX2050 4GB/Win11 (No.00907526),19.990.000₫,,"15.6 inch, 1920 x 1080 Pixels, IPS, 144, Anti-Glare","AMD, Ryzen 5, 7535HS","8 GB (1 thanh 8 GB), DDR5, 5600 MHz",SSD 512 GB,NVIDIA GeForce RTX 2050 4GB GDDR6; AMD Radeon Graphics,Windows 11 Home,2.3 kg,35.9 x 25.6 x 2.28 ~ 2.45 cm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-a15-fa506nf-hn005w-r5-7535hs
"Laptop MSI Modern 15 B12MO-487VN i7 1255U/16GB/512GB/15.6"" FHD/Win11 (No.00884856)",19.490.000₫,,"15.6 inch, 1920 x 1080 Pixels, IPS, 60 Hz, 300 nits, IPS","Intel, Core i7, 1255U","16 GB, DDR4, 3200 MHz",SSD 512 GB,Intel Iris Xe Graphics,Windows 11 Home,1.7 kg,359 * 241 * 19.9* mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/msi-modern-15-b12mo-487vn-i7-1255u
"Laptop Lenovo Ideapad Flex 5 14ALC7 R7 5700U/16GB/512GB/14.0""WUXGA_Touch/Bút/Win 11 (No.00906629)",16.990.000₫,,"14 inch, 1920 x 1200 Pixels, IPS, 60, 300 nits, Anti-Glare LED-Backlit Display","AMD, Ryzen 7, 5700U","16 GB (2 thanh 8 GB), DDR4, 4266 MHz",SSD 512 GB,AMD Radeon Graphics,Windows 11 Home Single Language,1.55 kg,313.1 x 224.9 x 17.8 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-flex-5-14alc7-r7-5700u
"Laptop Lenovo Ideapad Flex 5 14ALC7 R5 5500U/16GB/512GB/14.0""WUXGA/Touch/Bút/Win 11 (No.00906630)",14.990.000₫,,"14 inch, 1920 x 1200 Pixels, IPS, 60, 300 nits, Anti-Glare LED-Backlit Display","AMD, Ryzen 5, 5500U","16 GB (2 thanh 8 GB), DDR4, 4266 MHz",SSD 512 GB,AMD Radeon Graphics,Windows 11 Home Single Language,1.55 kg,313.1 x 224.9 x 17.8 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-flex-5-14alc7-r5-5500u
,,,,,,,,,,,,,https://fptshop.com.vn/may-tinh-xach-tay/hp-15s-fq5228tu-i3-1215u
"Laptop HP 15s-fq5231TU i3-1215U/8GB/256GB/15.6""FHD/Win11_8U241PA (No.00907713)",11.990.000₫,,,,,,,,,,,,https://fptshop.com.vn/may-tinh-xach-tay/hp-15s-fq5231tu-i3-1215u
,,,,,,,,,,,,,https://fptshop.com.vn/may-tinh-xach-tay/hp-14s-dq5121tu-i3-1215u
